version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level4	raw_bytes			raw_ascii@425676	PaperFound	paperfound	result/search	todo		mixamorig:LeftHandThumb4 | mixamorig:LeftToeBase | Point Light	Text (TMP) | mixamorig:LeftToeBase | mixamorig:LeftUpLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1816	EndingController	raw_length_prefixed@307568	Expected results.	expected results.	result/search	todo		Calculated risk. | Everything under control. | No impact noted.	Anticipated outcomes. | Critical financial hit. | Heavy financial setback.	MonoBehaviour length-prefixed string; script=unknown:935; length=17
v1.1.3	level5	raw_bytes			raw_ascii@307568	Expected results.	expected results.	result/search	todo		Calculated risk. | Everything under control. | No impact noted.	Anticipated outcomes. | Critical financial hit. | Heavy financial setback.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	resources.assets	TextAsset	164	COPYING	m_Script.line[10][0]	PROVIDED HEREUNDER, AND DISCLAIMS LIABILITY FOR DAMAGES RESULTING FROM	provided hereunder, and disclaims liability for damages resulting from	result/search	todo		"ATTORNEY-CLIENT RELATIONSHIP. CREATIVE COMMONS PROVIDES THIS | INFORMATION ON AN ""AS-IS"" BASIS. CREATIVE COMMONS MAKES NO WARRANTIES | REGARDING THE USE OF THIS DOCUMENT OR THE INFORMATION OR WORKS"	THE USE OF THIS DOCUMENT OR THE INFORMATION OR WORKS PROVIDED | HEREUNDER. | Statement of Purpose	TextAsset payload/string-table cell
v1.1.3	sharedassets1.assets	MonoBehaviour	518	BoatInDistance	raw_length_prefixed@7328404	Found by cargo ship.	found by cargo ship.	result/search	todo		BoatInDistance | sleep		MonoBehaviour length-prefixed string; script=unknown:992; length=20
v1.1.3	sharedassets1.assets	MonoBehaviour	529	Boat_CanSave	raw_length_prefixed@7337332	Found by cargo ship.	found by cargo ship.	result/search	todo		Boat_CanSave | sleep		MonoBehaviour length-prefixed string; script=unknown:992; length=20
v1.1.3	sharedassets1.assets	raw_bytes			raw_ascii@7328404	Found by cargo ship.	found by cargo ship.	result/search	todo		sleep | sleep | sleep	FishSquad | sleep | sleep	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	sharedassets1.assets	raw_bytes			raw_ascii@7337332	Found by cargo ship.	found by cargo ship.	result/search	todo		sleep | Sharing blood with the sea. | sleep	ChestAttack | sleep | Became chest loot.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	sharedassets1.assets	MonoBehaviour	531	FarAirplane	raw_length_prefixed@7338776	Found by the company.	found by the company.	result/search	todo		FarAirplane | sleep		MonoBehaviour length-prefixed string; script=unknown:992; length=21
v1.1.3	sharedassets1.assets	MonoBehaviour	541	AirPlane_CanSave	raw_length_prefixed@7345104	Found by the company.	found by the company.	result/search	todo		AirPlane_CanSave | sleep		MonoBehaviour length-prefixed string; script=unknown:992; length=21
v1.1.3	sharedassets1.assets	raw_bytes			raw_ascii@7338776	Found by the company.	found by the company.	result/search	todo		sleep | Became chest loot. | sleep	sleep | Grabbed into stomatch. | sleep	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	sharedassets1.assets	raw_bytes			raw_ascii@7345104	Found by the company.	found by the company.	result/search	todo		Accept Trade? | Accept Trade? | sleep	sleep | You should take a look. | FoundLand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	sharedassets1.assets	MonoBehaviour	543	FoundLand	m_Name	FoundLand	foundland	result/search	todo			FoundLand | sleep | Set foot on land?	UnityPy typetree string
v1.1.3	sharedassets1.assets	MonoBehaviour	543	FoundLand	raw_length_prefixed@7345568	FoundLand	foundland	result/search	todo		FoundLand	sleep | Set foot on land? | Reached land.	MonoBehaviour length-prefixed string; script=unknown:992; length=9
v1.1.3	sharedassets1.assets	raw_bytes			raw_ascii@7345568	FoundLand	foundland	result/search	todo		Found by the company. | sleep | You should take a look.	sleep | Set foot on land? | Reached land.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	sharedassets4.assets	raw_bytes			raw_ascii@3650908	RollFriendSearch	rollfriendsearch	result/search	todo		KA4R | DD A | DD0A	EndNightEvent | s0Y | DD A	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	sharedassets4.assets	raw_bytes			raw_ascii@3659348	RollFriendSearch	rollfriendsearch	result/search	todo		DD A | DD0A | DD8A	EndNightEvent | DD A | ?DD0A	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	sharedassets4.assets	raw_bytes			raw_ascii@3668740	RollFriendSearch	rollfriendsearch	result/search	todo		?DD0A | ?DD8A | ww3A	EndNightEvent | StartChoiceMode | BDD(A	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	globalgamemanagers.assets	MonoBehaviour	2272	CRTSettings	m_Name	CRTSettings	crtsettings	ui	todo			CRTSettings	UnityPy typetree string
v1.1.3	globalgamemanagers.assets	MonoBehaviour	2272	CRTSettings	raw_length_prefixed@1902288	CRTSettings	crtsettings	ui	todo		CRTSettings		MonoBehaviour length-prefixed string; script=Assembly-CSharp:RetroShadersPro.URP.CRTSettings; length=11
v1.1.3	level1	raw_bytes			raw_ascii@195275	+Health Regenerates	+health regenerates	ui	todo		When you run out of energy, end the day and try to sleep hoping nothing disrupts your r... | Step 1: Grab and Run! | +Slower Hunger	I understand! | True Ending | Taken aboard.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@70336	ClickToContinue	clicktocontinue	ui	todo		Text (TMP) | Text (TMP) | Point Light (1)	Text (TMP) | Text (TMP) | Settings	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	MonoBehaviour	1980	Settings	raw_length_prefixed@303048	OpenSettings	opensettings	ui	todo				MonoBehaviour length-prefixed string; script=unknown:890; length=12
v1.1.3	level1	raw_bytes			raw_ascii@303048	OpenSettings	opensettings	ui	todo		Pay back your debts... | ClickedNewGame | Bring exploration tools...	UpdateMousesens | UpdateInstantClick | FPS Player	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@79152	SettingsFade	settingsfade	ui	todo		Fill Area | Accept | Fill Area	Handle Slide Area | Text (TMP) | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@193579	When you run out of energy, end the day and try to sleep hoping nothing disrupts your rest.	when you run out of energy, end the day and try to sleep hoping nothing disrupts your rest.	ui	todo		Scenario Mode | Super Energy | Use the daytime to spend your energy on fishing, eating, doing small tasks, or chatting...	Step 1: Grab and Run! | +Slower Hunger | +Health Regenerates	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	MonoBehaviour	2074	GameController	raw_length_prefixed@335004	You did not sleep very well.	you did not sleep very well.	ui	todo		Your friend is sleeping with the fishes. | You lost an item to the sea. | Something broke during the night.	You feel weak. | Help may be on the way...	MonoBehaviour length-prefixed string; script=unknown:1543; length=28
v1.1.3	level1	raw_bytes			raw_ascii@335004	You did not sleep very well.	you did not sleep very well.	ui	todo		Your friend is sleeping with the fishes. | You lost an item to the sea.! | Something broke during the night.	You feel weak. | Help may be on the way...	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	MonoBehaviour	2074	GameController	raw_length_prefixed@334888	Your friend is sleeping with the fishes.	your friend is sleeping with the fishes.	ui	todo		Dead by the Sea.	You lost an item to the sea. | Something broke during the night. | You did not sleep very well.	MonoBehaviour length-prefixed string; script=unknown:1543; length=40
v1.1.3	level1	raw_bytes			raw_ascii@334888	Your friend is sleeping with the fishes.	your friend is sleeping with the fishes.	ui	todo		Af>tn | I1V | Dead by the Sea.	You lost an item to the sea.! | Something broke during the night. | You did not sleep very well.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@212020	bait (1) N	bait (1) n	ui	todo		mixamorig:Spine | mixamorig:Hips | mixamorig:RightToeBase	mixamorig:RightLeg | flaregun N | mixamorig:LeftHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@234028	bait (1) N	bait (1) n	ui	todo		mixamorig:LeftShoulder | mixamorig:LeftHandThumb1 | mixamorig:RightArm	mixamorig:Spine1 | mixamorig:RightForeArm | mixamorig:Spine1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@236316	bait (2) N	bait (2) n	ui	todo		mixamorig:LeftUpLeg | mixamorig:RightHandThumb4 | mixamorig:LeftShoulder	mixamorig:LeftUpLeg | mixamorig:Spine2 | itemImage	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@245284	bait (2) N	bait (2) n	ui	todo		mixamorig:LeftHandIndex1 | ducttape (2) N | mixamorig:RightUpLeg	AllVisualItems | mixamorig:LeftHandIndex2 | mixamorig:LeftShoulder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@241860	bait (3) N	bait (3) n	ui	todo		mixamorig:RightHandIndex1 | mixamorig:RightLeg | flaregun (2) N	mixamorig:RightHand | mixamorig:LeftArm | flaregun N	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@243428	bait (4) N	bait (4) n	ui	todo		mixamorig:RightFoot | mixamorig:RightForeArm | mixamorig:LeftToeBase	mixamorig:LeftFoot | mixamorig:RightHandIndex3 | mixamorig:LeftShoulder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@208228	bait (5) N	bait (5) n	ui	todo		mixamorig:RightHandIndex1 | mixamorig:LeftHandThumb1 | mixamorig:LeftArm	mixamorig:LeftHandThumb1 | mixamorig:RightFoot | mixamorig:RightHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@273908	bait (6) N	bait (6) n	ui	todo		mixamorig:RightHandIndex2 | Foods | mixamorig:RightForeArm	mixamorig:RightHandIndex1 | mixamorig:LeftHandIndex2 | mixamorig:Spine2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@219172	bait (7) N	bait (7) n	ui	todo		mixamorig:RightShoulder | Baits | mixamorig:LeftHandThumb4	mixamorig:RightHandThumb2 | mixamorig:LeftHandThumb4 | mixamorig:LeftHandIndex1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@276884	bait (8) N	bait (8) n	ui	todo		flaregun (3) N | mixamorig:RightShoulder | mixamorig:LeftFoot	mixamorig:Hips | mixamorig:Head | mixamorig:LeftHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@258292	bait (9) N	bait (9) n	ui	todo		mixamorig:Head | mixamorig:LeftHand | mixamorig:Spine2	mixamorig:RightHandThumb4 | mixamorig:Spine1 | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@201068	bait N	bait n	ui	todo		mixamorig:LeftArm | mixamorig:LeftHandIndex4 | mixamorig:RightHandIndex2	mixamorig:RightHand | mixamorig:LeftHandIndex1 | mixamorig:RightLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@262628	bait N	bait n	ui	todo		mixamorig:LeftForeArm | mixamorig:LeftToeBase | mixamorig:RightHandIndex4	mixamorig:LeftHandIndex1 | mixamorig:Hips | mixamorig:Hips	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@218504	Baits	baits	ui	todo		umbrella (2) N | mixamorig:RightForeArm | mixamorig:RightShoulder	mixamorig:LeftHandThumb4 | bait (7) N | mixamorig:RightHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@280264	Baits	baits	ui	todo		mixamorig:RightHandIndex1 | mixamorig:RightHandThumb1 | mixamorig:RightHandThumb1	mixamorig:RightHandIndex3 | mixamorig:RightShoulder | mixamorig:Neck	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@249752	Foods	foods	ui	todo		mixamorig:LeftHandIndex3 | mixamorig:LeftUpLeg | mixamorig:RightLeg	mixamorig:Spine | mixamorig:LeftHandIndex3 | PickupCursor	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@273736	Foods	foods	ui	todo		mixamorig:RightHandThumb1 | mixamorig:LeftUpLeg | mixamorig:RightHandIndex2	mixamorig:RightForeArm | bait (6) N | mixamorig:RightHandIndex1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	MonoBehaviour	7641	Settings	raw_length_prefixed@1184824	OpenSettings	opensettings	ui	todo				MonoBehaviour length-prefixed string; script=unknown:890; length=12
v1.1.3	level2	raw_bytes			raw_ascii@285168	SettingsFade	settingsfade	ui	todo		mixamorig:Spine2 | mixamorig:LeftHandThumb4 | mixamorig:LeftArm	mixamorig:LeftUpLeg | mixamorig:LeftHand | mixamorig:LeftHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	MonoBehaviour	7712	GameController	raw_length_prefixed@1210172	You did not sleep very well.	you did not sleep very well.	ui	todo		Your friend is sleeping with the fishes. | You lost an item to the sea. | Something broke during the night.	You feel weak. | Help may be on the way...	MonoBehaviour length-prefixed string; script=unknown:1543; length=28
v1.1.3	level2	MonoBehaviour	7712	GameController	raw_length_prefixed@1210056	Your friend is sleeping with the fishes.	your friend is sleeping with the fishes.	ui	todo		Dead by the Sea.	You lost an item to the sea. | Something broke during the night. | You did not sleep very well.	MonoBehaviour length-prefixed string; script=unknown:1543; length=40
v1.1.3	level3	raw_bytes			raw_ascii@149520	AlreadyHealthytext	alreadyhealthytext	ui	todo		ItemText | paperEnd | EnergyCostShower	Particle System | Point Light | map (broken) N	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	raw_bytes			raw_ascii@142952	bait (1) N	bait (1) n	ui	todo		flashlight (broken) | Energy3 | ConfirmScubaSet	CloseButton | Text (TMP) | telescope (broken)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	raw_bytes			raw_ascii@167816	bait (2) N	bait (2) n	ui	todo		RandomDayBox | FoundFlower | OptionMode	umbrella (broken) | Cancel | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	raw_bytes			raw_ascii@139224	bait N	bait n	ui	todo		Directional Light | JournalHolder | ShowItemIcons	Particle System | ducttape N | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	raw_bytes			raw_ascii@177080	bait N	bait n	ui	todo		Text (TMP) | Point Light (2) | energyicon (2)	Energy1 | Particle System | Foods	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	raw_bytes			raw_ascii@134808	Baits	baits	ui	todo		ScubaImage | THE BOAT | ResultsItems	Particle System | ItemText | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
